Date,Channel,Sessions,Pageviews,Conversions,Revenue
2025-07-26,Paid Search,2121,5003,64,5172.69
2025-07-26,Paid Social,1734,4436,36,3001.56
2025-07-27,Organic Search,2057,5357,30,2526.34
2025-07-27,Direct,1175,3000,17,1415.18
2025-07-27,Referral,117,288,2,171.24
2025-07-27,Email,470,1230,11,905.46
2025-07-27,Paid Search,1619,4462,47,3932.91
2025-07-27,Paid Social,1042,2540,23,2046.28
2025-07-28,Organic Search,2079,5736,31,2721.52
2025-07-28,Direct,1188,3196,17,1437.89
2025-07-28,Referral,118,264,2,177.37
2025-07-28,Email,475,1187,11,944.12
2025-07-28,Paid Search,2122,5181,67,5728.3
2025-07-28,Paid Social,1645,3650,38,3233.88
2025-07-29,Organic Search,3073,7746,46,3968.5
2025-07-29,Direct,1756,4649,26,2108.85
2025-07-29,Referral,175,429,4,336.1
2025-07-29,Email,702,1634,17,1480.25
2025-07-29,Paid Search,2227,5310,58,4846.62
2025-07-29,Paid Social,1904,4443,42,3741.82
2025-07-30,Organic Search,3271,8960,49,4169.06
2025-07-30,Direct,1869,4537,28,2360.03
2025-07-30,Referral,186,517,4,347.94
2025-07-30,Email,747,1549,18,1548.58
2025-07-30,Paid Search,3558,8939,96,8227.85
2025-07-30,Paid Social,2242,5032,44,3853.59
2025-07-31,Organic Search,3002,7892,45,3825.75
2025-07-31,Direct,1715,4445,25,2161.2
2025-07-31,Referral,171,419,4,315.89
2025-07-31,Email,686,1792,17,1441.65
2025-07-31,Paid Search,3245,7909,92,8052.62
2025-07-31,Paid Social,1760,4419,37,3204.72
2025-08-01,Organic Search,2380,6150,35,2911.17
2025-08-01,Direct,1360,3236,20,1735.86
2025-08-01,Referral,136,314,3,256.06
2025-08-01,Email,544,1305,13,1072.58
2025-08-01,Paid Search,1644,4381,48,4266.94
2025-08-01,Paid Social,1280,3261,28,2404.46
2025-08-02,Organic Search,2479,6309,37,3192.8
2025-08-02,Direct,1416,3225,21,1793.6
2025-08-02,Referral,141,375,3,267.41
2025-08-02,Email,566,1483,14,1119.23
2025-08-02,Paid Search,2246,5031,61,5290.74
2025-08-02,Paid Social,1456,3441,32,2755.81
2025-08-03,Organic Search,2242,5586,33,2851.49
2025-08-03,Direct,1281,3555,19,1620.5
2025-08-03,Referral,128,335,3,245.95
2025-08-03,Email,512,1187,12,1039.29
2025-08-03,Paid Search,1906,4730,50,4128.26
2025-08-03,Paid Social,1078,2475,24,2131.37
2025-08-04,Organic Search,3037,7309,45,3816.16
2025-08-04,Direct,1735,4123,26,2188.58
2025-08-04,Referral,173,407,4,358.16
2025-08-04,Email,694,1700,17,1480.18
2025-08-04,Paid Search,2645,6162,78,6561.73
2025-08-04,Paid Social,1485,3940,34,2868.77
2025-08-05,Organic Search,2832,6818,42,3453.99
2025-08-05,Direct,1618,4082,24,2065.74
2025-08-05,Referral,161,415,4,343.31
2025-08-05,Email,647,1616,16,1319.5
2025-08-05,Paid Search,3164,8225,93,8072.04
2025-08-05,Paid Social,1218,3280,30,2658.17
2025-08-06,Organic Search,2615,6138,39,3194.25
2025-08-06,Direct,1494,3964,22,1763.04
2025-08-06,Referral,149,359,3,244.52
2025-08-06,Email,597,1460,14,1213.71
2025-08-06,Paid Search,3602,9278,94,8247.32
2025-08-06,Paid Social,1251,3128,30,2664.4
2025-08-07,Organic Search,2643,6898,39,3360.31
2025-08-07,Direct,1510,3094,22,1921.74
2025-08-07,Referral,151,382,3,250.89
2025-08-07,Email,604,1510,15,1356.24
2025-08-07,Paid Search,2661,6401,81,6679.37
2025-08-07,Paid Social,1307,3598,30,2613.87
2025-08-08,Organic Search,2687,6239,40,3406.02
2025-08-08,Direct,1535,3532,23,1833.6
2025-08-08,Referral,153,384,3,269.82
2025-08-08,Email,614,1498,15,1210.8
2025-08-08,Paid Search,2396,6224,72,5977.37
2025-08-08,Paid Social,2002,4856,39,3348.08
2025-08-09,Organic Search,2220,6094,33,2823.21
2025-08-09,Direct,1268,3188,19,1555.48
2025-08-09,Referral,126,308,3,260.01
2025-08-09,Email,507,1310,12,952.17
2025-08-09,Paid Search,1643,4439,46,4071.98
2025-08-09,Paid Social,1714,4445,41,3287.61
2025-08-10,Organic Search,2164,5722,32,2751.78
2025-08-10,Direct,1236,2785,18,1514.76
2025-08-10,Referral,123,290,3,259.05
2025-08-10,Email,494,1264,12,1030.63
2025-08-10,Paid Search,1565,3560,44,3752.67
2025-08-10,Paid Social,1659,3851,39,3310.14
2025-08-11,Organic Search,2390,6535,35,2872.19
2025-08-11,Direct,1366,3613,20,1642.3
2025-08-11,Referral,136,288,3,270.78
2025-08-11,Email,546,1527,13,1140.66
2025-08-11,Paid Search,2454,6775,71,5851.38
2025-08-11,Paid Social,1980,4947,42,3710.67
2025-08-12,Organic Search,3707,9075,55,4584.8
2025-08-12,Direct,2118,5319,31,2707.1
2025-08-12,Referral,211,516,5,445.77
2025-08-12,Email,847,1812,21,1676.04
2025-08-12,Paid Search,3393,9472,89,7603.99
2025-08-12,Paid Social,2269,5515,50,4250.83
2025-08-13,Organic Search,2657,6395,39,3278.26
2025-08-13,Direct,1518,3950,22,1842.83
2025-08-13,Referral,151,387,3,257.22
2025-08-13,Email,607,1529,15,1246.91
2025-08-13,Paid Search,2844,6287,79,7012.9
2025-08-13,Paid Social,1361,3414,30,2505.97
2025-08-14,Organic Search,2233,5847,33,3007.53
2025-08-14,Direct,1276,2916,19,1548.38
2025-08-14,Referral,127,342,3,253.06
2025-08-14,Email,510,1329,12,997.04
2025-08-14,Paid Search,2061,4844,48,4048.17
2025-08-14,Paid Social,2094,4387,44,3462.91
2025-08-15,Organic Search,2384,6766,35,2975.25
2025-08-15,Direct,1362,3629,20,1724.55
2025-08-15,Referral,136,333,3,263.28
2025-08-15,Email,544,1559,13,1131.99
2025-08-15,Paid Search,2195,5651,65,5528.03
2025-08-15,Paid Social,1957,4842,36,3050.64
2025-08-16,Organic Search,2250,5893,33,3035.42
2025-08-16,Direct,1286,3607,19,1762.31
2025-08-16,Referral,128,327,3,269.53
2025-08-16,Email,514,1103,12,1034.04
2025-08-16,Paid Search,1858,4363,46,3724.42
2025-08-16,Paid Social,1674,4741,33,2851.49
2025-08-17,Organic Search,1787,4540,26,2349.8
2025-08-17,Direct,1021,2388,15,1229.17
2025-08-17,Referral,102,280,2,156.07
2025-08-17,Email,408,1081,10,829.01
2025-08-17,Paid Search,1664,3871,51,4267.18
2025-08-17,Paid Social,1292,3115,26,2433.04
2025-08-18,Organic Search,2539,6319,38,3182.71
2025-08-18,Direct,1451,3551,21,1728.95
2025-08-18,Referral,145,371,3,266.29
2025-08-18,Email,580,1403,14,1177.74
2025-08-18,Paid Search,2193,4092,59,5256.55
2025-08-18,Paid Social,1796,4015,32,2590.52
2025-08-19,Organic Search,2436,6302,36,3021.56
2025-08-19,Direct,1392,3401,20,1697.2
2025-08-19,Referral,139,367,3,255.38
2025-08-19,Email,556,1274,13,1024.86
2025-08-19,Paid Search,2432,6677,67,5854.45
2025-08-19,Paid Social,1456,3233,28,2434.19
2025-08-20,Organic Search,3030,7743,45,3808.93
2025-08-20,Direct,1731,4710,25,2043.97
2025-08-20,Referral,173,411,4,352.98
2025-08-20,Email,692,1814,17,1453.22
2025-08-20,Paid Search,2801,6703,74,6113.56
2025-08-20,Paid Social,1909,4477,46,3691.07
2025-08-21,Organic Search,2480,6055,37,3247.26
2025-08-21,Direct,1417,3565,21,1685.17
2025-08-21,Referral,141,419,3,278.5
2025-08-21,Email,566,1468,14,1159.8
2025-08-21,Paid Search,2306,5104,63,5457.85
2025-08-21,Paid Social,1763,4088,40,3562.85
2025-08-22,Organic Search,2432,6159,36,3027.73
2025-08-22,Direct,1389,3356,20,1657.58
2025-08-22,Referral,138,342,3,262.58
2025-08-22,Email,555,1356,13,1159.26
2025-08-22,Paid Search,2217,5093,68,6127.85
2025-08-22,Paid Social,1429,3137,28,2415.09
2025-08-23,Organic Search,2076,5236,31,2653.86
2025-08-23,Direct,1186,2719,17,1343.71
2025-08-23,Referral,118,292,2,167.47
2025-08-23,Email,474,1111,11,934.65
2025-08-23,Paid Search,1812,4902,41,3678.29
2025-08-23,Paid Social,990,2453,20,1756.68
2025-08-24,Organic Search,2477,5914,37,3413.34
2025-08-24,Direct,1415,3527,21,1775.98
2025-08-24,Referral,141,339,3,256.65
2025-08-24,Email,566,1392,14,1131.98
2025-08-24,Paid Search,1781,3936,54,4471.87
2025-08-24,Paid Social,1001,3057,24,2122.54
2025-08-25,Organic Search,2211,5593,33,2828.69
2025-08-25,Direct,1263,3154,18,1527.27
2025-08-25,Referral,126,309,3,248.22
2025-08-25,Email,505,1328,12,1042.6
2025-08-25,Paid Search,2293,5461,65,5591.64
2025-08-25,Paid Social,1753,3736,42,3510.56
2025-08-26,Organic Search,2770,6710,41,3461.04
2025-08-26,Direct,1582,3573,23,1919.0
2025-08-26,Referral,158,422,3,263.39
2025-08-26,Email,633,1403,15,1316.81
2025-08-26,Paid Search,3397,8503,86,7310.01
2025-08-26,Paid Social,1161,2654,25,2177.08
2025-08-27,Organic Search,2525,5913,37,3139.13
2025-08-27,Direct,1443,3687,21,1735.5
2025-08-27,Referral,144,324,3,251.22
2025-08-27,Email,577,1344,14,1249.05
2025-08-27,Paid Search,2841,7963,73,6218.95
2025-08-27,Paid Social,1704,3901,41,3298.99
2025-08-28,Organic Search,2325,5967,34,3012.05
2025-08-28,Direct,1328,3058,19,1670.84
2025-08-28,Referral,132,298,3,245.84
2025-08-28,Email,531,1224,13,1118.15
2025-08-28,Paid Search,2880,7571,90,7418.55
2025-08-28,Paid Social,1140,2541,23,1975.59
2025-08-29,Organic Search,2521,6501,37,3107.43
2025-08-29,Direct,1441,3741,21,1736.58
2025-08-29,Referral,144,385,3,254.92
2025-08-29,Email,576,1458,14,1240.83
2025-08-29,Paid Search,1968,4783,51,4224.77
2025-08-29,Paid Social,1335,3795,29,2555.1
2025-08-30,Organic Search,2448,6269,36,2932.81
2025-08-30,Direct,1398,3616,20,1684.26
2025-08-30,Referral,139,334,3,257.23
2025-08-30,Email,559,1539,13,1116.82
2025-08-30,Paid Search,1623,4040,41,3235.46
2025-08-30,Paid Social,1508,3667,28,2282.32
2025-08-31,Organic Search,2466,5686,36,2922.58
2025-08-31,Direct,1409,3948,21,1828.83
2025-08-31,Referral,140,337,3,255.16
2025-08-31,Email,563,1247,14,1188.2
2025-08-31,Paid Search,1547,4493,46,3899.58
2025-08-31,Paid Social,1833,4632,38,3070.78
2025-09-01,Organic Search,2396,5825,35,2927.72
2025-09-01,Direct,1369,3048,20,1734.01
2025-09-01,Referral,136,361,3,259.43
2025-09-01,Email,547,1364,13,1136.45
2025-09-01,Paid Search,2678,7020,76,6566.14
2025-09-01,Paid Social,1176,2875,25,2148.21
2025-09-02,Organic Search,2327,5721,34,2771.84
2025-09-02,Direct,1329,3351,19,1628.74
2025-09-02,Referral,132,298,3,257.4
2025-09-02,Email,531,1341,13,1027.75
2025-09-02,Paid Search,2635,5219,68,5667.09
2025-09-02,Paid Social,1272,3006,23,1960.82
2025-09-03,Organic Search,2505,6546,37,3123.5
2025-09-03,Direct,1431,3505,21,1687.69
2025-09-03,Referral,143,370,3,243.94
2025-09-03,Email,572,1519,14,1190.71
2025-09-03,Paid Search,2657,5920,75,6471.88
2025-09-03,Paid Social,1536,3769,35,3016.14
2025-09-04,Organic Search,2452,6123,36,3145.42
2025-09-04,Direct,1401,3216,21,1768.24
2025-09-04,Referral,140,339,3,256.24
2025-09-04,Email,560,1412,14,1189.36
2025-09-04,Paid Search,2527,6409,65,5670.84
2025-09-04,Paid Social,1187,3031,27,2275.79
2025-09-05,Organic Search,2117,5543,31,2700.17
2025-09-05,Direct,1210,2779,18,1574.16
2025-09-05,Referral,121,315,3,248.79
2025-09-05,Email,484,1270,12,946.85
2025-09-05,Paid Search,1570,3881,47,3673.3
2025-09-05,Paid Social,1913,4699,45,3641.85
2025-09-06,Organic Search,1732,4064,25,2163.98
2025-09-06,Direct,990,2683,14,1179.66
2025-09-06,Referral,99,221,2,160.86
2025-09-06,Email,396,821,9,826.55
2025-09-06,Paid Search,1831,4989,55,4714.46
2025-09-06,Paid Social,807,2070,21,1777.6
2025-09-07,Organic Search,2126,5661,31,2602.22
2025-09-07,Direct,1215,2958,18,1513.68
2025-09-07,Referral,121,276,3,245.21
2025-09-07,Email,486,1099,12,1077.65
2025-09-07,Paid Search,1783,4275,51,4346.97
2025-09-07,Paid Social,1454,3666,33,2793.98
2025-09-08,Organic Search,1988,5075,29,2591.99
2025-09-08,Direct,1136,2960,17,1389.26
2025-09-08,Referral,113,252,2,167.94
2025-09-08,Email,454,1166,11,959.56
2025-09-08,Paid Search,1884,4740,54,4305.38
2025-09-08,Paid Social,1692,4257,37,3211.46
2025-09-09,Organic Search,2780,7032,41,3412.89
2025-09-09,Direct,1588,4087,23,1979.64
2025-09-09,Referral,158,370,3,270.65
2025-09-09,Email,635,1526,15,1310.75
2025-09-09,Paid Search,3184,7794,100,8353.44
2025-09-09,Paid Social,1266,3003,23,1878.11
2025-09-10,Organic Search,2354,4910,35,2853.65
2025-09-10,Direct,1345,3462,20,1756.39
2025-09-10,Referral,134,337,3,247.26
2025-09-10,Email,538,1285,13,1113.15
2025-09-10,Paid Search,2685,6991,75,6155.86
2025-09-10,Paid Social,1423,3597,32,2619.92
2025-09-11,Organic Search,1798,4915,26,2336.22
2025-09-11,Direct,1027,2545,15,1337.85
2025-09-11,Referral,102,251,2,164.43
2025-09-11,Email,411,952,10,823.59
2025-09-11,Paid Search,1845,4677,47,4001.81
2025-09-11,Paid Social,1199,3009,27,2388.25
2025-09-12,Organic Search,2017,5189,30,2540.89
2025-09-12,Direct,1152,2801,17,1547.05
2025-09-12,Referral,115,261,2,170.28
2025-09-12,Email,461,1139,11,915.08
2025-09-12,Paid Search,1579,3772,45,3892.4
2025-09-12,Paid Social,1171,3122,22,1875.39
2025-09-13,Organic Search,2298,5926,34,2920.63
2025-09-13,Direct,1313,3138,19,1572.12
2025-09-13,Referral,131,330,3,247.87
2025-09-13,Email,525,1260,13,1078.18
2025-09-13,Paid Search,1952,4761,62,5286.27
2025-09-13,Paid Social,1647,3576,35,3089.02
2025-09-14,Organic Search,1585,4018,23,1967.13
2025-09-14,Direct,906,2116,13,1159.1
2025-09-14,Referral,90,235,2,172.28
2025-09-14,Email,362,878,9,730.33
2025-09-14,Paid Search,1639,4088,42,3636.89
2025-09-14,Paid Social,1271,2988,27,2338.75
2025-09-15,Organic Search,2414,5768,36,2845.05
2025-09-15,Direct,1379,3516,20,1671.79
2025-09-15,Referral,137,344,3,243.98
2025-09-15,Email,551,1410,13,1076.44
2025-09-15,Paid Search,2667,5864,72,5955.35
2025-09-15,Paid Social,1469,4145,33,2840.89
2025-09-16,Organic Search,2247,5837,33,2768.97
2025-09-16,Direct,1284,2748,19,1699.3
2025-09-16,Referral,128,330,3,262.02
2025-09-16,Email,513,1183,12,1065.96
2025-09-16,Paid Search,2853,6922,82,7288.31
2025-09-16,Paid Social,1643,3290,38,3280.82
2025-09-17,Organic Search,2560,5963,38,3344.81
2025-09-17,Direct,1462,3726,21,1889.57
2025-09-17,Referral,146,329,3,235.9
2025-09-17,Email,585,1545,14,1202.59
2025-09-17,Paid Search,2563,6031,71,5968.98
2025-09-17,Paid Social,1717,4828,35,2963.12
2025-09-18,Organic Search,2625,5901,39,3316.83
2025-09-18,Direct,1500,3956,22,1880.74
2025-09-18,Referral,150,428,3,264.7
2025-09-18,Email,600,1576,15,1256.17
2025-09-18,Paid Search,2276,5516,59,5028.12
2025-09-18,Paid Social,1501,3655,33,2806.6
2025-09-19,Organic Search,2030,4770,30,2535.75
2025-09-19,Direct,1160,2889,17,1473.54
2025-09-19,Referral,116,256,2,160.61
2025-09-19,Email,464,935,11,963.25
2025-09-19,Paid Search,1751,4496,52,4126.2
2025-09-19,Paid Social,1754,4115,40,3568.2
2025-09-20,Organic Search,2225,5432,33,2821.49
2025-09-20,Direct,1271,3376,19,1620.96
2025-09-20,Referral,127,304,3,264.22
2025-09-20,Email,508,1141,12,995.95
2025-09-20,Paid Search,1796,4685,58,4935.07
2025-09-20,Paid Social,1375,2539,29,2414.56
2025-09-21,Organic Search,1411,2896,21,1825.51
2025-09-21,Direct,806,1899,12,1036.15
2025-09-21,Referral,80,176,2,164.93
2025-09-21,Email,322,857,8,668.12
2025-09-21,Paid Search,1340,3263,38,3238.73
2025-09-21,Paid Social,1197,2835,25,2127.08
2025-09-22,Organic Search,2557,6190,38,3135.39
2025-09-22,Direct,1461,3702,21,1844.36
2025-09-22,Referral,146,357,3,248.0
2025-09-22,Email,584,1483,14,1250.79
2025-09-22,Paid Search,1859,3835,48,4121.38
2025-09-22,Paid Social,1468,3956,34,2907.9
2025-09-23,Organic Search,2252,5648,33,2897.43
2025-09-23,Direct,1287,3245,19,1559.33
2025-09-23,Referral,128,343,3,238.47
2025-09-23,Email,514,1208,12,1078.91
2025-09-23,Paid Search,2846,7331,70,6094.94
2025-09-23,Paid Social,1330,3468,28,2334.07
2025-09-24,Organic Search,2811,7576,42,3582.71
2025-09-24,Direct,1606,3659,24,2033.81
2025-09-24,Referral,160,386,4,351.04
2025-09-24,Email,642,1517,16,1352.22
2025-09-24,Paid Search,2965,6636,84,7089.68
2025-09-24,Paid Social,1688,4125,33,2638.64
2025-09-25,Organic Search,2878,7308,43,3718.56
2025-09-25,Direct,1644,4604,24,1993.2
2025-09-25,Referral,164,418,4,324.33
2025-09-25,Email,657,1567,16,1245.35
2025-09-25,Paid Search,2718,6441,82,6843.49
2025-09-25,Paid Social,2010,5397,49,4133.75
2025-09-26,Organic Search,2664,6179,39,3193.48
2025-09-26,Direct,1522,3795,22,1992.01
2025-09-26,Referral,152,388,3,254.63
2025-09-26,Email,609,1577,15,1295.68
2025-09-26,Paid Search,2027,3855,58,4981.49
2025-09-26,Paid Social,929,2295,18,1547.22
2025-09-27,Organic Search,2328,6718,34,2903.73
2025-09-27,Direct,1330,3545,19,1567.25
2025-09-27,Referral,133,311,3,254.77
2025-09-27,Email,532,1513,13,1134.58
2025-09-27,Paid Search,1458,3548,40,3598.23
2025-09-27,Paid Social,1868,4998,40,3389.68
2025-09-28,Organic Search,2315,6971,34,2887.2
2025-09-28,Direct,1323,3334,19,1656.79
2025-09-28,Referral,132,339,3,235.91
2025-09-28,Email,529,1289,13,1103.7
2025-09-28,Paid Search,2135,5127,57,4826.09
2025-09-28,Paid Social,1636,4852,37,3052.24
2025-09-29,Organic Search,2562,6472,38,3132.68
2025-09-29,Direct,1464,3052,21,1777.16
2025-09-29,Referral,146,357,3,245.0
2025-09-29,Email,585,1537,14,1136.27
2025-09-29,Paid Search,2436,5847,62,5617.59
2025-09-29,Paid Social,1840,5392,42,3508.84
2025-09-30,Organic Search,2362,5764,35,3074.35
2025-09-30,Direct,1349,3505,20,1708.23
2025-09-30,Referral,134,354,3,240.72
2025-09-30,Email,539,1282,13,1139.81
2025-09-30,Paid Search,2059,4735,61,5479.4
2025-09-30,Paid Social,1654,3213,36,2961.66
2025-10-01,Organic Search,2186,5685,32,2626.36
2025-10-01,Direct,1249,3502,18,1498.3
2025-10-01,Referral,124,321,3,265.79
2025-10-01,Email,499,1222,12,1024.35
2025-10-01,Paid Search,1954,5561,58,4821.32
2025-10-01,Paid Social,1475,3539,23,1953.02
2025-10-02,Organic Search,2819,6858,42,3716.1
2025-10-02,Direct,1611,3984,24,1986.48
2025-10-02,Referral,161,415,4,330.68
2025-10-02,Email,644,1446,16,1417.91
2025-10-02,Paid Search,2704,6565,67,5687.28
2025-10-02,Paid Social,1073,2632,22,1929.61
2025-10-03,Organic Search,1954,5033,29,2493.0
2025-10-03,Direct,1116,2902,16,1438.31
2025-10-03,Referral,111,276,2,177.32
2025-10-03,Email,446,1278,11,940.33
2025-10-03,Paid Search,2106,5959,65,5295.74
2025-10-03,Paid Social,1071,2936,24,1952.89
2025-10-04,Organic Search,2158,6291,32,2731.71
2025-10-04,Direct,1233,3339,18,1526.96
2025-10-04,Referral,123,294,3,252.99
2025-10-04,Email,493,1174,12,1005.3
2025-10-04,Paid Search,1678,4225,48,4067.02
2025-10-04,Paid Social,1695,4261,36,3112.06
2025-10-05,Organic Search,2212,6288,33,2755.56
2025-10-05,Direct,1264,3048,18,1498.62
2025-10-05,Referral,126,321,3,261.74
2025-10-05,Email,505,1280,12,1091.71
2025-10-05,Paid Search,1473,3051,45,3899.19
2025-10-05,Paid Social,1668,3890,38,3251.13
2025-10-06,Organic Search,2216,4757,33,2805.33
2025-10-06,Direct,1266,2975,18,1528.36
2025-10-06,Referral,126,301,3,261.59
2025-10-06,Email,506,1081,12,986.3
2025-10-06,Paid Search,2024,5812,51,4163.64
2025-10-06,Paid Social,1258,3270,30,2571.78
2025-10-07,Organic Search,2705,6683,40,3643.26
2025-10-07,Direct,1546,3651,23,1880.31
2025-10-07,Referral,154,407,3,263.99
2025-10-07,Email,618,1458,15,1276.29
2025-10-07,Paid Search,2751,8225,69,5840.9
2025-10-07,Paid Social,1984,5541,45,3633.82
2025-10-08,Organic Search,2598,7047,38,3315.06
2025-10-08,Direct,1484,3468,22,1904.07
2025-10-08,Referral,148,401,3,264.06
2025-10-08,Email,593,1451,14,1215.25
2025-10-08,Paid Search,1802,4590,49,4270.61
2025-10-08,Paid Social,1537,3906,31,2645.19
2025-10-09,Organic Search,1972,4445,29,2513.36
2025-10-09,Direct,1127,3039,16,1410.42
2025-10-09,Referral,112,301,2,179.45
2025-10-09,Email,450,1081,11,923.36
2025-10-09,Paid Search,1972,5569,57,4863.87
2025-10-09,Paid Social,1533,3810,32,2845.6
2025-10-10,Organic Search,1832,4891,27,2286.32
2025-10-10,Direct,1047,2871,15,1282.86
2025-10-10,Referral,104,299,2,169.29
2025-10-10,Email,418,1003,10,817.08
2025-10-10,Paid Search,1570,3890,49,4007.92
2025-10-10,Paid Social,1619,4280,40,3252.11
2025-10-11,Organic Search,1708,4501,25,2009.22
2025-10-11,Direct,976,2493,14,1183.21
2025-10-11,Referral,97,260,2,171.45
2025-10-11,Email,390,1023,9,762.73
2025-10-11,Paid Search,1507,4787,44,3826.24
2025-10-11,Paid Social,1330,3061,28,2386.83
2025-10-12,Organic Search,2570,6395,38,3298.6
2025-10-12,Direct,1468,3744,22,1847.63
2025-10-12,Referral,146,376,3,269.59
2025-10-12,Email,587,1694,14,1225.68
2025-10-12,Paid Search,2676,7238,73,6358.93
2025-10-12,Paid Social,2081,5118,45,3874.99
2025-10-13,Organic Search,2861,7013,42,3810.94
2025-10-13,Direct,1635,3990,24,2001.19
2025-10-13,Referral,163,484,4,313.24
2025-10-13,Email,654,1675,16,1404.05
2025-10-13,Paid Search,3116,7458,80,6681.11
2025-10-13,Paid Social,1703,5092,39,3214.38
2025-10-14,Organic Search,1768,4132,26,2265.15
2025-10-14,Direct,1010,2669,15,1282.83
2025-10-14,Referral,101,235,2,162.4
2025-10-14,Email,404,883,10,822.14
2025-10-14,Paid Search,1804,4787,54,4656.36
2025-10-14,Paid Social,1336,3789,32,2738.31
2025-10-15,Organic Search,1977,4493,29,2473.44
2025-10-15,Direct,1130,2860,16,1320.35
2025-10-15,Referral,113,280,2,162.98
2025-10-15,Email,452,1226,11,958.66
2025-10-15,Paid Search,1831,4739,47,3723.06
2025-10-15,Paid Social,1296,3315,26,2208.15
